Fiyat,Kullanım Amaç,Ekran Boyutu,Ekran Çözünürlüğü,Ekran Hızı,RAM,SSD Kapasitesi,USB 3.0 Adet,USB-C Adet,HDMI Var mı,Pil Gücü,Pil Hücre Sayısı,FreeDOS,Windows,macOS,AMD,Apple,Intel,AMD Ryzen 5,AMD Ryzen 7,Apple M2 Max,Intel Core i5,Intel Core i7,Intel Core i9,Intel Xeon W
47469.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
61999.98,1,16.0,2304000.0,165,32,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
52712.0,1,16.0,2304000.0,165,16,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
60499.98,1,16.0,2304000.0,165,32,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
46341.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
33060.82,1,15.6,2073600.0,144,32,1024.0,1,2,0,54.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
45119.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
44649.0,1,15.6,2073600.0,165,32,1024.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
124000.0,0,17.3,2304000.0,60,16,512.0,0,4,1,97.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
45999.0,1,15.6,2073600.0,144,16,512.0,2,2,0,90.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0
39291.0,1,15.6,2073600.0,120,64,2048.0,3,1,0,56.0,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0
87999.0,0,14.0,2304000.0,60,32,512.0,0,4,1,72.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
56499.0,1,16.0,2304000.0,165,48,512.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
36283.0,1,15.6,2073600.0,144,32,2048.0,2,1,0,70.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
63499.98,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
45939.0,1,15.6,2073600.0,144,16,1024.0,2,1,0,53.5,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0
61999.98,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
41499.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,61.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
44599.0,1,17.3,2073600.0,144,16,1024.0,3,1,0,62.32,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
72100.0,0,15.6,8294400.0,165,32,1024.0,2,2,0,80.0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0
44999.0,1,16.0,2304000.0,165,16,512.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
56699.0,1,16.0,2304000.0,165,32,1024.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
45119.0,1,15.6,2073600.0,165,32,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
96569.0,0,17.3,2073600.0,165,64,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
50477.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
50496.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
36000.0,1,15.6,2073600.0,144,32,1024.0,2,1,0,62.32,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
39999.0,1,16.1,2073600.0,144,16,1024.0,3,1,0,70.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
52999.0,1,16.1,2073600.0,144,16,1024.0,3,2,0,83.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0
87499.0,0,17.3,2073600.0,165,32,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
41199.0,1,15.6,2073600.0,144,16,1024.0,2,1,0,62.32,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
54999.0,1,16.0,4096000.0,165,16,512.0,3,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
77564.0,0,15.6,8294400.0,165,32,1024.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
30999.0,1,17.3,2073600.0,144,32,1024.0,3,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
74100.0,0,15.6,2073600.0,165,32,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
43899.0,1,15.6,2073600.0,144,32,1024.0,1,2,0,54.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
59062.0,1,17.3,2073600.0,144,16,1024.0,2,1,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
56499.0,1,16.0,2304000.0,165,32,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
77999.0,0,16.0,2304000.0,165,16,512.0,2,2,0,95.0,8.0,0,1,0,0,0,1,0,0,0,0,1,0,0
46099.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
28986.43,1,15.6,2073600.0,144,32,1024.0,2,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
93297.8,0,17.3,2073600.0,165,32,512.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
55339.0,1,17.3,2073600.0,144,16,512.0,2,1,0,53.5,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0
51981.0,1,16.0,2304000.0,165,32,1024.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
63449.0,1,17.3,3686400.0,165,16,1024.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
52499.0,1,16.0,4096000.0,165,32,512.0,4,2,0,80.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
61832.0,1,17.3,3686400.0,165,16,1024.0,3,1,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
54549.58,0,15.6,2073600.0,165,32,512.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
41999.0,1,16.0,4096000.0,165,16,512.0,3,1,0,86.0,6.0,0,0,0,0,0,1,0,0,0,0,1,0,0
51605.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
51737.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
46059.0,1,15.6,2073600.0,165,32,1024.0,3,1,0,57.5,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
39573.0,1,15.6,2073600.0,144,64,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
50383.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
50421.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
60199.0,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
45589.0,1,15.6,2073600.0,165,32,1024.0,3,1,0,57.5,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
31799.0,1,15.6,2073600.0,144,32,2048.0,2,1,0,52.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0
58699.0,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
42999.0,1,15.6,2073600.0,144,16,1024.0,2,1,0,70.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
39999.0,1,15.6,2073600.0,144,16,1024.0,2,1,0,70.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
92871.49,0,17.3,2073600.0,165,40,2048.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
72749.04,1,15.6,2073600.0,144,32,1024.0,3,1,0,65.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
92536.45,0,17.3,2073600.0,165,40,2048.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
41068.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,0,1,0,1,0,0,0,1,0,0,0,0,0
39197.0,1,15.6,2073600.0,144,32,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
47012.5,1,15.6,3686400.0,165,64,2048.0,4,2,0,60.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
53673.0,1,16.0,2304000.0,165,32,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
28916.06,1,15.6,2073600.0,144,32,1024.0,2,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
35999.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0
52075.0,1,16.0,2304000.0,165,32,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
34999.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0
57714.77,1,17.3,3686400.0,240,32,1024.0,2,1,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
49900.0,1,15.6,2073600.0,165,16,1024.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
57999.0,1,16.0,4096000.0,165,16,512.0,2,1,0,63.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
39759.0,1,15.6,2073600.0,144,16,512.0,2,1,0,60.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0
94042.68,0,16.0,2304000.0,165,16,2048.0,2,3,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
43991.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
107544.02,0,15.6,2304000.0,60,64,512.0,0,3,1,86.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
30361.9,1,15.6,2073600.0,144,32,1024.0,2,1,0,41.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
44399.0,1,15.6,2073600.0,144,16,512.0,3,1,0,99.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
92694.19,0,17.3,2073600.0,165,36,2048.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
54895.0,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
53297.0,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
92339.59,0,17.3,2073600.0,165,36,2048.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
48999.0,1,15.6,2073600.0,144,16,512.0,2,2,0,90.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0
105774.86,0,15.6,2304000.0,60,32,1024.0,0,3,1,86.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
60499.98,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
32799.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,61.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
34199.0,1,17.3,2073600.0,144,16,1024.0,3,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
57099.0,1,16.0,2304000.0,165,24,1024.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
36095.04,1,16.1,2073600.0,144,16,1024.0,3,1,0,70.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
44179.0,1,15.6,2073600.0,165,32,512.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
92694.19,0,17.3,2073600.0,165,64,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
41549.0,1,16.0,2304000.0,165,16,512.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
92516.89,0,17.3,2073600.0,165,64,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
33999.0,1,15.6,2073600.0,144,32,1024.0,2,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
49379.0,1,15.6,2073600.0,144,16,1024.0,3,1,0,60.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
32289.71,1,15.6,2073600.0,144,16,1024.0,2,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
44837.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
49999.0,1,17.3,2073600.0,144,16,1024.0,2,1,0,53.5,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0
43709.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
92339.59,0,17.3,2073600.0,165,32,2048.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
83985.0,0,15.6,2073600.0,165,32,512.0,1,2,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
91984.98,0,17.3,2073600.0,165,32,2048.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
54699.0,1,16.0,2304000.0,165,16,1024.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
54999.0,1,16.0,2304000.0,165,32,512.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
117139.0,0,17.3,2073600.0,60,16,512.0,2,3,0,93.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
44273.0,1,15.6,2073600.0,165,16,2048.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
45414.72,1,17.3,2073600.0,144,32,1024.0,1,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
40499.0,1,15.6,2073600.0,144,16,1024.0,1,1,0,54.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
62499.0,1,16.0,4096000.0,165,64,512.0,4,2,0,80.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
45589.0,1,15.6,2073600.0,144,32,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
43999.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
39999.0,1,15.6,2073600.0,144,16,512.0,3,1,0,60.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
50999.0,1,15.6,2073600.0,144,16,512.0,3,1,0,60.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
167136.07,0,15.6,8294400.0,165,32,1024.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,1
60225.0,1,17.3,3686400.0,165,16,1024.0,3,1,0,83.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0
39999.0,1,15.6,2073600.0,144,16,500.0,2,1,0,62.32,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
44400.91,1,15.6,2073600.0,144,32,1024.0,1,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
49067.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
49105.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
57099.0,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
32999.0,1,15.6,2073600.0,144,16,1024.0,2,1,0,70.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
47723.73,1,17.3,2073600.0,360,16,1024.0,2,1,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
33899.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0
30799.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0
44999.0,0,14.2,4233600.0,90,32,1024.0,1,2,0,60.0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0
69999.0,0,15.6,2304000.0,60,16,1024.0,0,3,1,86.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
28916.05,1,17.3,2073600.0,144,32,1024.0,2,1,0,41.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
40251.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
50477.0,1,16.0,2304000.0,165,32,512.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
76300.35,0,15.6,2073600.0,165,40,2048.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
75912.05,0,15.6,2073600.0,165,40,2048.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
58438.65,1,15.6,3686400.0,165,16,1024.0,2,2,0,90.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0
39291.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
49913.0,1,15.6,2073600.0,144,32,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
50063.0,1,15.6,2073600.0,144,32,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
61609.0,0,15.6,2073600.0,165,32,512.0,2,2,0,64.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
33699.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,61.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
38257.0,1,15.6,2073600.0,144,64,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
48691.0,1,15.6,2073600.0,144,32,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
48785.0,1,15.6,2073600.0,144,32,512.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
50539.0,0,14.0,2304000.0,165,32,1024.0,1,2,0,72.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
27470.21,1,15.6,2073600.0,144,32,1024.0,2,1,0,41.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
57999.0,1,17.3,2073600.0,360,32,1024.0,3,1,0,73.15590725806452,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0
51699.0,1,16.0,2304000.0,165,16,2048.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
29699.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,61.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
52075.0,1,15.6,2073600.0,144,16,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
52150.0,1,15.6,2073600.0,144,16,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
45683.0,1,15.6,2073600.0,165,16,2048.0,3,1,0,57.5,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
69999.0,1,16.0,4096000.0,165,16,512.0,3,3,0,80.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
50759.0,1,15.6,2073600.0,144,16,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
75717.9,0,15.6,2073600.0,165,36,2048.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
50825.0,1,15.6,2073600.0,144,16,2048.0,3,1,0,73.15590725806452,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
45213.0,1,15.6,2073600.0,165,16,2048.0,3,1,0,57.5,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
52662.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,0,1,0,1,0,0,0,1,0,0,0,0,0
39999.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,0,1,0,1,0,0,0,1,0,0,0,0,0
93018.47,0,16.0,2304000.0,165,16,1024.0,2,3,0,83.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
55599.0,1,16.0,2304000.0,165,24,1024.0,2,2,0,90.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
36099.0,1,16.1,2073600.0,144,16,1024.0,3,1,0,70.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
75329.61,0,15.6,2073600.0,165,36,2048.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
36159.0,1,15.6,2073600.0,144,32,1024.0,1,2,0,54.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
39899.0,1,15.6,2073600.0,144,16,1024.0,1,2,0,54.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
46959.0,1,15.6,2073600.0,144,16,1024.0,2,1,0,53.5,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0
40580.66,1,17.3,2073600.0,144,16,1024.0,2,1,0,53.5,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0
39499.0,1,15.6,2073600.0,144,16,1024.0,3,1,0,61.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
49263.96,1,15.6,3686400.0,165,64,1024.0,4,2,0,60.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
75912.05,0,15.6,2073600.0,165,64,1024.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
42581.0,1,15.6,2073600.0,144,32,1024.0,3,1,0,73.15590725806452,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
44999.0,1,17.3,2073600.0,144,16,1024.0,2,1,0,53.5,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0
75523.76,0,15.6,2073600.0,165,64,1024.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
105123.08,0,15.6,2304000.0,60,32,1024.0,0,3,1,86.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0
44585.0,0,14.0,2073600.0,165,64,2048.0,3,1,0,51.0,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0
56799.0,1,16.0,2304000.0,165,24,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
39699.0,1,17.3,2073600.0,144,16,512.0,3,1,0,62.32,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
32699.0,1,15.6,2073600.0,144,32,500.0,3,1,0,61.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0
34999.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0
55399.0,1,16.0,2304000.0,165,24,512.0,2,2,0,90.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
34999.0,1,16.1,2073600.0,144,16,512.0,3,1,0,70.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0
91984.98,0,17.3,2073600.0,165,64,512.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
75523.76,0,15.6,2073600.0,165,32,2048.0,2,1,0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
91984.98,0,17.3,2073600.0,165,64,500.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
92004.43,0,17.3,2073600.0,165,64,512.0,2,3,0,94.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
44999.0,1,15.6,2073600.0,144,16,512.0,3,1,0,60.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0
